HR4000_09_08_2023_11h49min56s spectrum
324.2853442854901 816.0
324.55129207127885 812.0
324.8172320926366 794.0
325.08316434908016 802.0
325.34908884012646 806.0
325.61500556529234 800.0
325.8809145240947 811.0
326.14681571605024 811.0
326.4127091406761 809.0
326.6785947974889 799.0
326.9444726860058 811.0
327.2103428057433 812.0
327.47620515621855 796.0
327.74205973694836 806.0
328.00790654744947 803.0
328.2737455872389 795.0
328.5395768558335 804.0
328.80540035275004 806.0
329.0712160775054 816.0
329.33702402961654 829.0
329.6028242086002 809.0
329.86861661397353 814.0
330.13440124525306 828.0
330.4001781019559 812.0
330.66594718359863 814.0
330.9317084896984 817.0
331.19746201977205 809.0
331.46320777333636 808.0
331.7289457499082 794.0
331.9946759490044 799.0
332.2603983701419 812.0
332.5261130128375 813.0
332.79181987660826 810.0
333.05751896097087 799.0
333.3232102654422 789.0
333.58889378953916 804.0
333.85456953277856 815.0
334.1202374946774 819.0
334.38589767475247 804.0
334.6515500725206 798.0
334.9171946874987 798.0
335.18283151920355 800.0
335.4484605671522 801.0
335.7140818308614 818.0
335.97969530984807 819.0
336.245301003629 829.0
336.51089891172114 810.0
336.77648903364127 797.0
337.04207136890636 809.0
337.30764591703326 820.0
337.5732126775387 798.0
337.83877164993976 804.0
338.10432283375314 815.0
338.36986622849577 817.0
338.63540183368457 803.0
338.9009296488363 802.0
339.16644967346787 799.0
339.4319619070962 801.0
339.6974663492381 805.0
339.9629629994105 808.0
340.22845185713027 802.0
340.4939329219141 795.0
340.75940619327906 809.0
341.02487167074196 818.0
341.2903293538197 816.0
341.555779242029 817.0
341.821221334887 820.0
342.0866556319103 816.0
342.3520821326158 818.0
342.6175008365205 814.0
342.8829117431413 813.0
343.1483148519949 823.0
343.41371016259825 816.0
343.6790976744682 815.0
343.9444773871216 804.0
344.20984930007546 803.0
344.4752134128465 821.0
344.74056972495157 840.0
345.0059182359076 849.0
345.27125894523147 834.0
345.53659185244 839.0
345.80191695705014 832.0
346.0672342585787 824.0
346.3325437565426 833.0
346.5978454504585 827.0
346.8631393398436 841.0
347.1284254242145 836.0
347.3937037030882 821.0
347.6589741759816 809.0
347.92423684241146 817.0
348.1894917018946 812.0
348.4547387539481 817.0
348.71997799808867 806.0
348.9852094338332 797.0
349.2504330606986 803.0
349.51564887820166 825.0
349.7808568858593 828.0
350.0460570831885 830.0
350.31124946970584 825.0
350.57643404492853 813.0
350.84161080837316 827.0
351.1067797595568 830.0
351.3719408979961 842.0
351.63709422320824 847.0
351.90223973470984 897.0
352.16737743201776 890.0
352.43250731464894 855.0
352.69762938212034 829.0
352.9627436339487 820.0
353.2278500696509 794.0
353.49294868874387 813.0
353.7580394907444 805.0
354.02312247516943 815.0
354.28819764153576 808.0
354.55326498936034 804.0
354.81832451816 808.0
355.08337622745165 817.0
355.348420116752 806.0
355.613456185578 808.0
355.8784844334467 808.0
356.1435048598747 802.0
356.4085174643791 789.0
356.6735222464765 814.0
356.938519205684 813.0
357.2035083415184 818.0
357.46848965349653 795.0
357.73346314113536 793.0
357.9984288039516 790.0
358.2633866414622 800.0
358.528336653184 814.0
358.793278838634 812.0
359.05821319732894 827.0
359.3231397287857 839.0
359.5880584325211 814.0
359.8529693080521 803.0
360.1178723548955 814.0
360.3827675725683 820.0
360.64765496058726 806.0
360.9125345184692 811.0
361.1774062457311 812.0
361.44227014188965 800.0
361.707126206462 791.0
361.9719744389649 811.0
362.2368148389151 807.0
362.5016474058295 806.0
362.766472139225 819.0
363.0312890386186 815.0
363.296098103527 822.0
363.5608993334672 810.0
363.82569272795587 804.0
364.09047828651006 799.0
364.35525600864656 802.0
364.6200258938823 813.0
364.8847879417341 792.0
365.1495421517188 802.0
365.41428852335326 792.0
365.67902705615444 796.0
365.9437577496392 814.0
366.2084806033243 801.0
366.4731956167267 808.0
366.7379027893632 808.0
367.0026021207507 803.0
367.2672936104061 805.0
367.5319772578463 802.0
367.79665306258806 808.0
368.06132102414836 819.0
368.32598114204393 811.0
368.59063341579173 811.0
368.85527784490864 818.0
369.1199144289115 810.0
369.3845431673172 812.0
369.6491640596426 804.0
369.91377710540445 821.0
370.1783823041198 825.0
370.44297965530546 825.0
370.70756915847835 812.0
370.97215081315517 792.0
371.2367246188529 825.0
371.5012905750884 817.0
371.7658486813786 811.0
372.0303989372402 810.0
372.29494134219027 794.0
372.5594758957455 813.0
372.82400259742286 815.0
373.08852144673915 795.0
373.3530324432114 796.0
373.6175355863563 834.0
373.8820308756908 818.0
374.1465183107317 806.0
374.410997890996 823.0
374.6754696160004 822.0
374.93993348526186 810.0
375.2043894982973 811.0
375.4688376546235 817.0
375.7332779537573 835.0
375.9977103952157 815.0
376.26213497851546 810.0
376.52655170317354 827.0
376.7909605687067 804.0
377.05536157463183 807.0
377.3197547204658 808.0
377.5841400057256 801.0
377.84851742992794 826.0
378.11288699258984 824.0
378.37724869322795 810.0
378.64160253135935 805.0
378.90594850650075 817.0
379.1702866181692 815.0
379.4346168658814 813.0
379.69893924915425 818.0
379.9632537675047 830.0
380.2275604204495 811.0
380.49185920750574 800.0
380.75615012819 813.0
381.0204331820193 827.0
381.2847083685105 801.0
381.5489756871804 835.0
381.8132351375459 798.0
382.07748671912407 809.0
382.34173043143153 809.0
382.6059662739852 805.0
382.8701942463019 824.0
383.1344143478986 816.0
383.3986265782921 801.0
383.6628309369994 796.0
383.92702742353725 813.0
384.1912160374225 815.0
384.45539677817203 799.0
384.7195696453027 803.0
384.98373463833155 809.0
385.2478917567753 806.0
385.5120410001507 797.0
385.7761823679748 807.0
386.0403158597644 809.0
386.30444147503647 797.0
386.5685592133077 797.0
386.8326690740951 813.0
387.09677105691543 802.0
387.36086516128563 824.0
387.6249513867226 812.0
387.88902973274315 812.0
388.15310019886414 811.0
388.41716278460245 797.0
388.68121748947493 803.0
388.9452643129986 806.0
389.2093032546901 800.0
389.47333431406645 798.0
389.73735749064434 810.0
390.0013727839409 799.0
390.2653801934728 837.0
390.52937971875696 817.0
390.7933713593103 811.0
391.05735511464974 821.0
391.3213309842919 810.0
391.5852989677539 805.0
391.8492590645524 813.0
392.1132112742045 794.0
392.37715559622694 812.0
392.6410920301366 804.0
392.9050205754503 804.0
393.1689412316849 819.0
393.43285399835736 821.0
393.69675887498465 818.0
393.96065586108335 826.0
394.2245449561705 805.0
394.4884261597629 811.0
394.75229947137757 811.0
395.01616489053123 796.0
395.28002241674085 802.0
395.5438720495231 799.0
395.80771378839506 814.0
396.0715476328735 808.0
396.33537358247537 803.0
396.5991916367174 797.0
396.86300179511665 816.0
397.12680405718976 817.0
397.39059842245376 813.0
397.65438489042543 813.0
397.91816346062177 799.0
398.18193413255955 805.0
398.4456969057556 806.0
398.7094517797268 807.0
398.97319875399006 804.0
399.2369378280623 814.0
399.50066900146027 808.0
399.764392273701 826.0
400.02810764430114 813.0
400.2918151127777 825.0
400.55551467864757 812.0
400.81920634142756 795.0
401.08289010063453 791.0
401.34656595578537 804.0
401.6102339063969 813.0
401.8738939519861 820.0
402.1375460920697 796.0
402.4011903261647 805.0
402.6648266537879 805.0
402.92845507445617 807.0
403.1920755876863 802.0
403.4556881929953 802.0
403.71929288990003 827.0
403.98288967791734 807.0
404.246478556564 814.0
404.5100595253569 817.0
404.77363258381297 804.0
405.03719773144906 842.0
405.3007549677821 814.0
405.56430429232887 812.0
405.82784570460626 818.0
406.0913792041311 804.0
406.35490479042033 809.0
406.61842246299085 810.0
406.88193222135936 806.0
407.14543406504293 813.0
407.4089279935582 817.0
407.6724140064223 803.0
407.9358921031519 807.0
408.19936228326395 815.0
408.4628245462754 813.0
408.7262788917029 817.0
408.9897253190635 806.0
409.25316382787395 810.0
409.5165944176513 810.0
409.7800170879122 818.0
410.04343183817366 812.0
410.30683866795243 806.0
410.57023757676546 808.0
410.83362856412975 807.0
411.09701162956185 804.0
411.3603867725789 807.0
411.62375399269763 804.0
411.887113289435 818.0
412.1504646623078 807.0
412.4138081108329 812.0
412.6771436345273 821.0
412.94047123290767 818.0
413.20379090549096 808.0
413.46710265179405 814.0
413.7304064713339 808.0
413.9937023636272 810.0
414.25699032819097 803.0
414.52027036454194 826.0
414.78354247219704 813.0
415.0468066506732 802.0
415.31006289948726 823.0
415.5733112181561 826.0
415.83655160619645 818.0
416.0997840631253 808.0
416.3630085884595 812.0
416.62622518171594 810.0
416.8894338424115 805.0
417.152634570063 799.0
417.4158273641873 804.0
417.67901222430123 820.0
417.9421891499217 808.0
418.2053581405658 810.0
418.46851919575005 806.0
418.7316723149915 806.0
418.99481749780693 805.0
419.2579547437133 801.0
419.5210840522274 811.0
419.78420542286625 819.0
420.04731885514644 808.0
420.31042434858506 793.0
420.573521902699 807.0
420.83661151700494 797.0
421.0996931910199 807.0
421.3627669242608 803.0
421.6258327162443 791.0
421.88889056648736 800.0
422.1519404745069 803.0
422.41498243981977 804.0
422.6780164619429 822.0
422.9410425403929 812.0
423.2040606746869 819.0
423.46707086434174 812.0
423.7300731088742 823.0
423.9930674078012 807.0
424.25605376063965 820.0
424.5190321669063 819.0
424.782002626118 805.0
425.0449651377918 811.0
425.30791970144446 797.0
425.57086631659286 817.0
425.83380498275386 814.0
426.0967356994443 820.0
426.3596584661811 805.0
426.6225732824811 817.0
426.88548014786113 815.0
427.14837906183817 804.0
427.411270023929 803.0
427.6741530336505 809.0
427.9370280905195 816.0
428.199895194053 804.0
428.46275434376776 807.0
428.72560553918066 802.0
428.98844877980855 823.0
429.2512840651683 797.0
429.51411139477693 808.0
429.77693076815115 805.0
430.03974218480784 809.0
430.3025456442639 804.0
430.5653411460361 810.0
430.82812868964146 820.0
431.09090827459687 801.0
431.353679900419 809.0
431.61644356662487 808.0
431.87919927273134 815.0
432.1419470182551 817.0
432.40468680271334 805.0
432.66741862562276 808.0
432.93014248650013 817.0
433.1928583848624 826.0
433.45556632022647 799.0
433.7182662921092 822.0
433.9809583000275 821.0
434.24364234349815 822.0
434.506318422038 809.0
434.768986535164 823.0
435.031646682393 821.0
435.2942988632418 804.0
435.55694307722734 810.0
435.81957932386655 820.0
436.08220760267614 800.0
436.34482791317305 809.0
436.6074402548742 809.0
436.8700446272964 810.0
437.1326410299566 794.0
437.3952294623715 800.0
437.65780992405803 827.0
437.9203824145332 799.0
438.1829469333138 806.0
438.4455034799166 811.0
438.7080520538586 809.0
438.9705926546565 803.0
439.23312528182737 803.0
439.49564993488787 795.0
439.7581666133551 813.0
440.0206753167459 810.0
440.28317604457686 808.0
440.5456687963651 814.0
440.8081535716274 813.0
441.07063036988075 808.0
441.3330991906418 814.0
441.5955600334276 821.0
441.858012897755 811.0
442.12045778314075 792.0
442.3828946891018 803.0
442.6453236151551 797.0
442.9077445608174 814.0
443.17015752560553 797.0
443.4325625090365 800.0
443.69495951062703 812.0
443.95734852989415 810.0
444.21972956635454 810.0
444.4821026195253 812.0
444.74446768892307 810.0
445.00682477406485 799.0
445.2691738744674 811.0
445.5315149896478 825.0
445.79384811912274 808.0
446.05617326240906 788.0
446.31849041902376 809.0
446.58079958848356 806.0
446.8431007703055 810.0
447.10539396400634 808.0
447.367679169103 820.0
447.6299563851123 827.0
447.892225611551 812.0
448.15448684793625 817.0
448.4167400937847 808.0
448.67898534861325 807.0
448.9412226119389 814.0
449.2034518832783 812.0
449.46567316214856 806.0
449.72788644806633 812.0
449.99009174054856 810.0
450.2522890391122 794.0
450.514478343274 804.0
450.77665965255085 802.0
451.0388329664597 803.0
451.30099828451733 805.0
451.5631556062406 814.0
451.82530493114655 809.0
452.08744625875175 810.0
452.3495795885734 801.0
452.6117049201281 805.0
452.87382225293277 803.0
453.13593158650446 801.0
453.3980329203598 808.0
453.6601262540158 810.0
453.9222115869893 809.0
454.1842889187971 814.0
454.4463582489562 826.0
454.70841957698343 818.0
454.97047290239556 811.0
455.23251822470957 807.0
455.49455554344223 815.0
455.75658485811044 818.0
456.0186061682312 808.0
456.2806194733211 804.0
456.5426247728973 810.0
456.8046220664765 810.0
457.0666113535756 823.0
457.32859263371154 811.0
457.5905659064011 814.0
457.8525311711611 819.0
458.1144884275086 812.0
458.37643767496024 796.0
458.6383789130331 810.0
458.9003121412439 810.0
459.1622373591095 793.0
459.4241545661469 809.0
459.68606376187284 819.0
459.9479649458043 812.0
460.2098581174581 809.0
460.471743276351 819.0
460.733620422 814.0
460.9954895539219 807.0
461.2573506716337 804.0
461.51920377465206 808.0
461.78104886249406 809.0
462.0428859346764 796.0
462.304714990716 799.0
462.5665360301298 814.0
462.82834905243453 815.0
463.09015405714723 792.0
463.35195104378465 816.0
463.6137400118636 814.0
463.8755209609011 801.0
464.13729389041396 811.0
464.399058799919 804.0
464.6608156889332 805.0
464.92256455697327 821.0
465.18430540355615 808.0
465.4460382281988 795.0
465.707763030418 797.0
465.96947980973056 807.0
466.23118856565344 802.0
466.49288929770347 812.0
466.75458200539765 808.0
467.0162666882526 819.0
467.27794334578533 810.0
467.5396119775127 814.0
467.8012725829516 820.0
468.0629251616188 823.0
468.3245697130314 821.0
468.586206236706 816.0
468.8478347321596 810.0
469.109455198909 816.0
469.3710676364711 820.0
469.6326720443629 811.0
469.89426842210105 818.0
470.1558567692025 817.0
470.4174370851842 819.0
470.6790093695629 836.0
470.94057362185555 840.0
471.20212984157905 821.0
471.4636780282501 815.0
471.72521818138574 824.0
471.9867503005027 805.0
472.248274385118 799.0
472.5097904347484 815.0
472.7712984489108 812.0
473.03279842712203 814.0
473.29429036889906 792.0
473.55577427375863 813.0
473.8172501412177 811.0
474.07871797079315 815.0
474.34017776200176 805.0
474.6016295143605 818.0
474.8630732273861 807.0
475.1245089005955 816.0
475.3859365335057 806.0
475.64735612563334 811.0
475.9087676764954 812.0
476.1701711856088 824.0
476.4315666524903 818.0
476.6929540766569 810.0
476.95433345762535 824.0
477.2157047949125 813.0
477.47706808803537 814.0
477.7384233365106 812.0
477.9997705398553 809.0
478.26110969758616 805.0
478.52244080922014 814.0
478.78376387427414 810.0
479.04507889226494 824.0
479.3063858627094 807.0
479.5676847851245 808.0
479.828975659027 807.0
480.0902584839338 811.0
480.3515332593618 835.0
480.61279998482775 824.0
480.8740586598487 811.0
481.13530928394147 805.0
481.3965518566228 819.0
481.65778637740965 817.0
481.9190128458189 826.0
482.1802312613674 821.0
482.4414416235721 826.0
482.70264393194964 820.0
482.9638381860171 822.0
483.2250243852913 833.0
483.4862025292891 824.0
483.7473726175273 809.0
484.0085346495229 815.0
484.26968862479265 793.0
484.5308345428534 813.0
484.79197240322225 823.0
485.0531022054157 806.0
485.314223948951 835.0
485.57533763334476 817.0
485.8364432581139 840.0
486.0975408227754 866.0
486.35863032684597 872.0
486.61971176984247 845.0
486.880785151282 830.0
487.1418504706812 825.0
487.402907727557 814.0
487.66395692142635 810.0
487.92499805180597 824.0
488.18603111821284 819.0
488.44705612016384 804.0
488.7080730571757 821.0
488.9690819287655 792.0
489.2300827344499 794.0
489.49107547374587 824.0
489.75206014617027 812.0
490.01303675124 812.0
490.27400528847187 802.0
490.53496575738274 810.0
490.79591815748955 819.0
491.05686248830915 807.0
491.31779874935836 818.0
491.57872694015396 814.0
491.8396470602131 816.0
492.1005591090524 810.0
492.3614630861888 810.0
492.6223589911392 804.0
492.88324682342045 798.0
493.14412658254946 806.0
493.40499826804296 801.0
493.66586187941795 810.0
493.92671741619125 832.0
494.18756487787977 808.0
494.44840426400026 805.0
494.70923557406974 814.0
494.97005880760497 816.0
495.23087396412285 816.0
495.4916810431403 807.0
495.7524800441741 798.0
496.01327096674123 818.0
496.27405381035845 814.0
496.53482857454264 811.0
496.79559525881075 818.0
497.05635386267954 821.0
497.31710438566597 790.0
497.57784682728686 808.0
497.8385811870591 822.0
498.0993074644995 815.0
498.360025659125 807.0
498.6207357704524 791.0
498.88143779799873 817.0
499.14213174128065 836.0
499.40281759981514 808.0
499.6634953731191 809.0
499.92416506070924 817.0
500.1848266621026 819.0
500.445480176816 818.0
500.70612560436615 804.0
500.96676294427016 821.0
501.22739219604483 810.0
501.48801335920695 795.0
501.74862643327344 820.0
502.00923141776116 806.0
502.2698283121869 819.0
502.5304171160677 826.0
502.7909978289203 824.0
503.0515704502616 828.0
503.31213497960846 824.0
503.57269141647777 834.0
503.8332397603864 856.0
504.09378001085116 838.0
